,RegionID,SizeRank,RegionName,RegionType,StateName,Year,HomeownerAffordability,RenterAffordability,Geofips,rgdp,income_per_capita
171,394351,253,"Auburn, AL",msa,AL,2015,0.2390761539183535,0.2147922483847613,12220,5711665.0,33768.0
172,394351,253,"Auburn, AL",msa,AL,2016,0.2228867273264305,0.2325486862869272,12220,5896125.0,34720.0
173,394351,253,"Auburn, AL",msa,AL,2017,0.2362197284590173,0.2420223008269127,12220,6138724.0,35651.0
174,394351,253,"Auburn, AL",msa,AL,2018,0.2532182957330491,0.2432102966531364,12220,6112260.0,36517.0
175,394351,253,"Auburn, AL",msa,AL,2019,0.2433147948075468,0.2422773288537973,12220,6348943.0,38989.0
176,394351,253,"Auburn, AL",msa,AL,2020,0.230024448544773,0.2396070857702971,12220,6202804.0,41046.0
177,394351,253,"Auburn, AL",msa,AL,2021,0.2412390197799895,0.2497146639841764,12220,6592171.0,45218.0
178,394351,253,"Auburn, AL",msa,AL,2022,0.3202177879322178,0.2635797292991034,12220,6609805.0,46140.0
179,394351,253,"Auburn, AL",msa,AL,2023,0.3726892012935865,0.2764243691643778,12220,6987631.0,48511.0
180,394352,96,"Augusta, GA",msa,GA,2015,0.1702984608705115,0.2039764637005126,12260,26348411.0,38139.0
181,394352,96,"Augusta, GA",msa,GA,2016,0.1713581775382687,0.2047973000461757,12260,26785863.0,38836.0
182,394352,96,"Augusta, GA",msa,GA,2017,0.1806433444512254,0.2070097108250334,12260,27076189.0,40369.0
183,394352,96,"Augusta, GA",msa,GA,2018,0.1911777443726956,0.2060537446711526,12260,27499759.0,41580.0
184,394352,96,"Augusta, GA",msa,GA,2019,0.1887120102968502,0.2059895743113039,12260,28035704.0,43465.0
185,394352,96,"Augusta, GA",msa,GA,2020,0.177629991455638,0.2131456054952788,12260,27879994.0,46863.0
186,394352,96,"Augusta, GA",msa,GA,2021,0.1865727368871237,0.2277917504422504,12260,28606409.0,49994.0
187,394352,96,"Augusta, GA",msa,GA,2022,0.245327549601079,0.2383426905912009,12260,28933655.0,50248.0
188,394352,96,"Augusta, GA",msa,GA,2023,0.2656357448860729,0.2357829166063219,12260,29419901.0,52069.0
189,394355,29,"Austin, TX",msa,TX,2015,0.2739004516486561,0.213836689242185,12420,129620142.0,51880.0
190,394355,29,"Austin, TX",msa,TX,2016,0.2733655670685089,0.2103347663481886,12420,135023020.0,52469.0
191,394355,29,"Austin, TX",msa,TX,2017,0.2895750293957313,0.2064297285017718,12420,141102903.0,56252.0
192,394355,29,"Austin, TX",msa,TX,2018,0.2960258442181127,0.2031083793504405,12420,149306992.0,59840.0
193,394355,29,"Austin, TX",msa,TX,2019,0.285111207953725,0.2044537681873254,12420,159060569.0,62444.0
194,394355,29,"Austin, TX",msa,TX,2020,0.2735860675575463,0.2005571756289965,12420,163580778.0,63982.0
195,394355,29,"Austin, TX",msa,TX,2021,0.3169418391215727,0.2127522460671664,12420,181070457.0,70971.0
196,394355,29,"Austin, TX",msa,TX,2022,0.4170462024299855,0.2261343151972678,12420,198524436.0,75999.0
197,394355,29,"Austin, TX",msa,TX,2023,0.4052719749673357,0.21252667955692,12420,207470114.0,80471.0
198,394357,63,"Bakersfield, CA",msa,CA,2015,0.2391323084898703,0.2431889312231084,12540,43391596.0,36534.0
199,394357,63,"Bakersfield, CA",msa,CA,2016,0.2438973582560562,0.245142737416298,12540,43552199.0,36172.0
200,394357,63,"Bakersfield, CA",msa,CA,2017,0.2628955459236124,0.2533183407072511,12540,43812095.0,36580.0
201,394357,63,"Bakersfield, CA",msa,CA,2018,0.2861835032033651,0.2589969643738739,12540,43894460.0,37566.0
202,394357,63,"Bakersfield, CA",msa,CA,2019,0.2720846414141031,0.2592333430728871,12540,45410206.0,39301.0
